,job_title,company_name,job_location,date,job_description,Big Data,C/C++,Cloud,Data Mining/Analytics,DevOps,Excel,Java/Scala,MATLAB,Machine Learning,Math,NLP,Python,R,REST,RapidMiner,Ruby,SAS,SPSS,SQL/databases,Stata,Visualisation,communication,consulting,leadership,problem solving,project_management
656,Data Scientist,Bus.com,Québec Province,23 days ago,"Québec ProvinceAbout us:
Bus.com is building the future of group travel. We're modernizing the charter bus industry, shifting it online, and moving the world through easy, reliable bus travel. We're passionate about tech and travel, and we're growing fast!
You:
Look – We love creating products and tackling exciting challenges together. More than experience, your sense of ownership and drive for personal and professional growth will go far here.
Autonomy:
Our squad structure encourages you to take part in company decisions and be proud of your work. You must take ownership of your projects, continuously push your craft, and be a good citizen in our infrastructure.
Collaboration:
We are all on the same team, working towards one vision. When one person grows, so does the whole team. Be open to feedback and have the courage to propose new ideas; we believe in continuously testing and growing.
Responsibilities:
Reporting to the COO you will:
Extract, analyze, and interpret data in order to satisfy various stakeholder requests and to provide helpful insight for business decisions;
Develop and test data-fueled hypotheses, extracting useful information and turning it into helpful insight that can help us improve customer experiences;
Identify and map new sources of data and build bridges between these data islands, bringing fresh perspective and new dimensions of analysis to bear on the challenge of identifying what we could do better;
Manage dashboards and come up with new useful ways to present data to ensure decisions are educated.
Qualifications:
Bachelor's degree in physics, mathematics, statistics, economics, operations research, computer science, machine learning or relevant quantitative discipline;
5 years in a similar position;

Profile:
Independent - self motivated;
Result focused;
Flexible - adapts well to change;
Comfortable in a fast-paced environment;
Team player;
Great communication skills.

Perks and benefits:
3 week vacation;
Group insurance;
Inviting work environment, social activities with your teammates;
Growing and learning opportunities: have a tangible impact on a young team that thrives on challenges!",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
657,LABORATORY TECHNICIAN,Sterinova,Saint,30+ days ago,"Saint-Hyacinthe, QCSterinova seek to fill a laboratory technician position for its Research and Development department. The position is to be filled as soon as possible. The schedule is Monday to Friday from 8 am to 4:30 pm, for a total of 40 hours per week. Here is the job description:

TASK DESCRIPTION

Under the supervision of the Product Development Manager, the technician is responsible for carrying out laboratory work on R & D studies, more specifically on R & D end product sample analysis and analytical method development. He-She ensures the integrity of all GLP analytical data and regulatory requirements appropriate to the R & D laboratory. Knowledge of the use of HPLC-UV, DAD and ELSD instruments is essential. Knowledge of the use of GC-MS and GC-FID instruments is an asset. Analyzing, documenting, interpreting the data and summarizing the results are the main tasks of the technician. He-She participates in the daily operations of the laboratory: formulation, maintenance, calibration, tests.

OTHER TASKS

Perform, chemical analysis and physical tests on R & D samples.
Maintain readable and complete records of all test results, instrument readings and observations.
Ensure the integrity and traceability of all generated data and make any necessary corrections in accordance with GLP requirements.
Immediately notify the supervisor of any discrepancies in trends or results of incomplete analyzes or other irregularities.
Provide technical support such as: the implementation of new methods and / or instrumentation, intra-laboratory transfer, formulation and provide assistance in investigations.
Participate in activities leading to product approval under the direction of a Senior Chemist / Senior Scientist (ie, Responses to a Letter of Impairment for Chemistry Problems, Investigations, etc.).
Prepare research and evaluation reports.
Participate in development studies or method validation (with the help of senior R & D staff), as needed.
Perform other related tasks.
REQUIREMENTS

DEC in Analytical Chemistry or BAC in Chemistry
Minimum 5 years of experience in R & D analysis laboratory.
Good knowledge of liquid and gas phase chromatography, spectrometry and other analytical techniques used in pharmaceutical development.
Experience in sterile product analysis and method development.
Good knowledge and application of pharmacopoeia (USP, EP, BP), GLP, and relevant guidelines from FDA and Health Canada.
Excellent written and verbal communication skills, ability to communicate and work effectively in a team environment.
Knowledge of applicable software (Microsoft Office, Openlab) and ability to solve chemistry-related problems (theoretical and instrument-related).
Good organizational skills. Multitasking capacity.
Bilingual (French & English). Fluency in English is essential.
To apply, send your resume to Mr. Jean Robichaud, Director, Product Development at jrobichaud@sterinova.com",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
658,Software Technical Lead - Life Science Instrument,AB Sciex Pte,"Concord, ON",5 months ago,"Software Technical Lead - Life Science Instrument-SCI002288

About Us
SCIEX – An operating company within Danaher’s Life Sciences platform

SCIEX helps to improve the world we live in by enabling scientists and laboratory analysts to find answers to the complex analytical challenges they face. Our leadership in LC-MS and CE-MS have made us a trusted partner globally to those who are focused on basic research, drug discovery, food and environmental testing, forensic toxicology, clinical research and diagnostics. With over 40 years of innovation, we continue to redefine what is achievable in routine and complex analysis.

We are seeking smart, team-oriented people who have purpose and are committed to helping us deliver Answers for Science. Knowledge for Life. ™ Our global team, located on every continent, is our greatest strength, bringing diverse perspectives and breakthrough thinking. With the power of the Danaher Business System behind us, it’s our people who have made us the industry leader. Come join our winning team. Visit us at www.sciex.com.

Sciex offers a broad array of comprehensive, competitive benefit programs that add value to associates' and their families' lives.

Sciex is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, national origin, religion, gender, age, marital status, disability, veteran status, sexual orientation, gender identity, or any other characteristic protected by law.

Join our winning team and Follow us on LinkedIn!

Description
Do you want to work with teams that design and develop advanced hardware and software solutions for one of the world’s top life sciences companies?

Does it excite you to know that the software you build helps to advance leading-edge life science research, create new drugs, analyze food and water quality, identify chemical hazards in the environment, and perform forensic tests – and thus positively impact people’s lives?

Are you ready to sink your teeth into products that require strong analytical thinking, solid knowledge of software architecture and adherence to the best practices?

Sounds like a team you want to be a part of? We can't wait to meet you!

You will be a technical lead of small-medium software teams. Be accountable for the end to end technology solutions for our client-server desktop applications. Design and develop software to meet customer and business needs. Ensure optimal technical execution of software development activities and adherence to Agile software development process used at SCIEX. Assess problems to deliver creative and effective solutions using good design principles that satisfy functional and non-functional requirements. Mentor less senior team members and peer reviews product artifacts including requirement specifications, design specifications and code. Work collaboratively and proactively to maximize the success of the research and development teams. Evaluate and recommend adoption of new software development technologies, tools and practices.

Qualifications
4-year degree in Computer Science or Engineering
9+ years’ experience in designing and developing applications using OOP/OOD with 5+ years of experience in C#/.NET
Deep understanding of Agile software development principles and best practices
Proven experience of leading small-medium development teams
Extensive hands-on experience in the system analysis, design, & development of complex applications
Experience with design and development of n-tier systems, reusable libraries and development frameworks
Excellent communication and facilitation skills
Excellent analytical, problem solving and decision making skills
Proven technical leadership skills and a team player, with strong collaboration skills
Proven experience working in a cross-functional team of technical and non-technical personnel
Excellent time-management skills, ability to handle multiple tasks simultaneously
Has the abstraction and critical thinking skills necessary to perform diligent research into inherent tradeoffs around feasibility, cost, compatibility, etc. to support the design process for any given solution

Preferred Qualifications

Experience with C++ or other OO languages
Experience with developing software for life sciences or medical device products
Prior experience of working with offshore development teams is desirable
Experience test driven development, Domain specific languages, distributed data management.

At Danaher, we are dedicated to building and sustaining a truly diverse and inclusive culture. These are not just words on a page—Diversity and Inclusion is a top priority for the company, and it ties deeply to each of our core values. Danaher Corporation and all Danaher Companies are equal opportunity employers that evaluate applicants without regard to race, color, national origin, religion, sex, age, marital status, disability, veteran status, sexual orientation, gender identity, or other characteristics protected by law.


#LI-SM1

Danaher Corporation Overview
Danaher is a global science & technology innovator committed to helping our customers solve complex challenges and improve quality of life worldwide. Our world class brands are leaders in some of the most demanding and attractive industries, including life sciences, medical diagnostics, dental, environmental and applied solutions. Our globally diverse team of 67,000 associates is united by a common culture and operating system, the Danaher Business System, which serves as our competitive advantage. We generated $18.3B in revenue last year. We are ranked #162 on the Fortune 500 and our stock has outperformed the S&P 500 by more than 1,200% over 20 years.
At Danaher, you can build a career in a way no other company can duplicate. Our brands allow us to offer dynamic careers across multiple industries. We’re innovative, fast-paced, results-oriented, and we win. We need talented people to keep winning. Here you’ll learn how DBS is used to shape strategy, focus execution, align our people, and create value for customers and shareholders. Come join our winning team.

Organization: SCIEX
Job Function: Engineering
Primary Location: North America-North America-Canada-ON-Concord
Schedule: Full-time",0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
659,Senior Data Scientist,Rubikloud Technologies,"Toronto, ON",30+ days ago,"Toronto, ONWhat We Are Building:
At Rubikloud, we are on a mission to bring “Intelligent Decision Automation” to the world’s largest enterprise retailers. Our platform unifies the latest in distributed systems, artificial intelligence, cloud architecture and some of the brightest minds to fulfill our mission. Over the past three years, we have been able to connect with over 150,000 retail point of sales location in 10 countries and create a database of over $100 billion in first party retail transactional data. And the numbers are only growing!

What We Are Looking For:
All aspects of building data science products are familiar to you: wrangling with messy or missing data, feature engineering, prototyping statistical/machine learning models, and coding up an appropriate solution that’s fit for production. You are driven by the thought of solving real-world business problems and a practical mindset using the more appropriate technique for the problem, whether that be a simple linear regression or a LSTM.
You’re a quick learner able to adapt to a myriad of challenges that come up in a data science project whether that be digging into a dataset to perform feature engineering, zooming into details of Scikit-learn algorithm implementation, or designing an experiment to test the efficacy of a new collaborative filtering algorithm. You’re fluent in Python, have run more SQL queries than you would like to admit, and have hands-on experience with big data technologies such as Spark and Hadoop. You get the Frequentist vs. Bayesian jokes on xkcd (and love explaining it), can comfortably explain the difference between a random forest and gradient boosted trees, and are always willing to get your hands dirty analyzing the minutiae in the data.
As an effective communicator, you’ll collaborate with other like minded individuals to come up with creative solutions to our retail data science problems interfacing across all departments and teams. Your primary focus is on providing meaningful impact to our clients, which requires asking the right questions, distilling the problem and coming up with creative solutions.
Requirements
Who You Are:
Masters/PhD degree or equivalent in Computer Science, Engineering, Mathematics or related field
Proficiency with various machine learning & statistical techniques
Proficiency in Python or other data manipulation or analysis languages; software development experience is a plus
Experience working with relational data via SQL; experience with big data technologies such as Spark and Hadoop a plus
Ability to work in *nix environments
Benefits
We are a group of intellectually curious people who are passionate about making a big splash in the world of retail. We offer competitive compensation including equity options - we want all the members of Rubikrew to own part of the Company. You will have a full health benefits package including extended health care, dental, vision etc. Lunch is catered Monday to Thursday so you won’t have to worry about packing a lunch! Healthy snacks and drinks are also provided to keep you energized. We want our employees to feel like they’re always developing personally and professionally so we offer a a personal development budget that you are free to use for knowledge expansion or as a fitness allowance.
Thank you to all who apply. We are only contacting applicants who is moving on to the next stage of the process. If you don’t hear from us, please check back for any future opportunities!
Rubikloud welcomes and encourages applications from people with disabilities. Accommodations are available upon request for candidates taking part in all aspects of the selection process.",1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
660,Electronics Engineering Technologist,Maxxam Analytics,"Edmonton, AB",30+ days ago,"Do you believe in the power of teamwork and sharing ideas? Do you take pride in delivering exceptional quality and service with everything you do? Do you seek out ideas for improving the status quo? If you want to make a difference and love being surrounded by the best and the brightest, Maxxam might be the place for you!
Imagine being surrounded by the brightest minds in the industry.
 Join our talented team of experts in the scientific field to advance your technical knowledge and advance your career. Every day we go above and beyond to deliver innovative solutions to help our clients make important decisions that directly impact the community and the environment.
Maxxam Analytics is looking for an

LABORATORY INSTRUMENTATION / ELECTRONICS ENGINEERING TECHNOLOGIST
Edmonton Petroleum

Reporting to the Manager, Instrumentation Services, the Instrumentation Technologist is responsible for setting up and maintaining laboratory instrumentation specific to routine petroleum analysis to assist in attaining high quality defensible data.

As a TECHNOLOGIST, your main responsibilities are:
Regular maintenance and repair of technical equipment and peripherals to ensure excellent and safe working order
Assist with instrument optimization
Organize storage of all instrument related documents, warranties, manuals and software
Assure equipment operation meets the manufacturer specifications
Establish and maintain good working relationships with equipment vendors to provide maintenance and repair expertise as required
Coordinate on-site service calls with vendor technicians when required
Act as a positive change agent in supporting Maxxam’s new initiatives

You are the ideal TECHNOLOGIST if you have:
Technical diploma or equivalent in electronics engineering or laboratory instrumentation or a related field and minimum 1-3 years related experience
Strong mechanical aptitude
Experience troubleshooting laboratory equipment
Experience working in a laboratory environment
Knowledge of basic electrical/mechanical codes and regulations
Excellent problem solving, troubleshooting and root cause analysis skills
Strong verbal and written communication skills
Good mentoring and coaching skills, with the ability to work individually as well as a team environment
Ability to work effectively in an unstructured environment with minimal supervision
This position may, at times, require prolonged hours extending past the standard workday and may require shift work
Willingness to travel to offsite locations within Alberta and surrounding area when required
Must have valid class 5 driver’s license with less than 6 demerits
Maxxam is the Canadian market leader in analytical services and solutions to the energy, environmental, food and DNA industries and a member of the Bureau Veritas Group of companies – a world leader in testing, inspection and certification services.
Join our talented community of scientists and experts and apply today at www.maxxam.ca/careers

Learn from the best. Be the best,",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
661,"Apple Media Products, Commerce Engineer (Vancouver)",Apple,"Vancouver, BC",30+ days ago,"Vancouver, BCSummary
Posted: Feb 27, 2019
Role Number: 200022558
Imagine what you could do here. At Apple, new ideas have a way of becoming extraordinary products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish. Would you like the stimulation and challenges of building a world-class, extraordinary scalable commerce platform? Then this is the opportunity for you at Apple! We strive to provide a flawless purchase and subscription experience for our for millions of customers and developers. The Apple Media Products Commerce Engineering team is looking for a highly motivated, hardworking individual who will work on building and enhancing large-scale systems using distributed data stores with a strong focus on scalability and performance. We partner with a variety of cross and multi-functional team members from a diverse array of groups across the company You will join a hands-on development team that fosters creativity and generates novel solutions to deliver engineering excellence. Be a part of an innovative impactful team making a difference.
Key Qualifications
At least 5 years of exceptional Java programming experience
Object-oriented programming
Deep experience in Unix/Linux
Entity relationship modeling
Experience with Key/Value Stores
Knowledge of databases both SQL and NoSQL and entity relationship modeling
Experience programming for eventual consistency
Experience working in a large code base
Experience/knowledge working on highly scalable applications and RESTful web services
Familiarity with scalability and performance issues
Excellent judgment and integrity with the ability to make timely and sound decisions
Strong computer science background
Interest in the payments domain
Description
If you like the stimulation and challenges of building systems and features exposed to hundreds of millions of transacting users, and you want to make a difference, you will find Apple Media Products Engineering to be a fast-paced, rewarding environment where the best engineers and scientists collaborate to deliver fantastic products and features to our customers. This position is for a Software Engineer within the Apple Media Products Commerce team. We are seeking a Java engineer with experience implementing large scale systems and a deep knowledge of distributed key-value stores. The ideal candidate will be able to work independently, to drive a project from inception to production deployment with a strong focus on performance to get the most out of your systems' designs and implementations, no matter what the scale. You will care about measuring, profiling, tuning but you will also be able to think outside the box and question assumptions. You should be a great teammate and have excellent communication and presentation skills.
Education & Experience
A BS Computer Engineering/Computer Science is required. MS preferred.",0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
662,Cloud Application Architect,IQVIA,"Ottawa, ON",16 days ago,"Join us on our exciting journey! IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients. Formed through the merger of IMS Health and Quintiles, IQVIA offers a broad range of solutions that harness advances in healthcare information, technology, analytics and human ingenuity to drive healthcare forward.
Headquartered downtown in the heart of the National Capital region, Privacy Analytics is a one-of-a-kind health data analytics company. Privacy Analytics is a world leader setting the bar of data de‐identification, and we have translated this patented research into an amazing offering of products and services that enables researchers around the world to access and analyze healthcare data while ensuring that individuals’ identities are protected.

Even though our customers include 7 of the top 10 Fortune 500 healthcare organizations, we’ve remained loyal to the entrepreneurial and innovate spirit that drove the founding of the company and continues to permeate our office and culture. And, with our parent company IQVIA, the world leader in human data science, we’re getting the extra clout to further our leadership position in the data privacy space.

Our Java and Scala-based flagship product sits on the cutting edge of technology. It’s a scalable, distributed enterprise engine built on Apache Spark that processes terabytes of data to conduct both mathematical calculations and data transformations. The work we do spans the entire spectrum of enterprise feature development, data analytics at scale, UI design and development, statistical modelling, and algorithm design all the way down to low-level algorithmic optimizations. We tackle technical problems that will engage and challenge the brightest minds, and we have very big ambitions ahead of us for which we’re expanding our team.

The role:

Our Engineering team is growing fast, and with this growth comes opportunity for a strong Cloud Application Architect to make a real difference. You will be working in a team of highly talented Engineers and Data Scientists. Your main responsibility will be to help shape the cloud architecture and product implementation, as well as overall cloud strategy. In addition, you will:

Drive cloud application design, development, deployment, management and monitoring, following best-practices
Develop reliable, scalable and high-performing application code in one of the following languages/frameworks: Java, OSGI, Spring Cloud, JavaScript / Angular / Node.js
Work in a cross-functional team alongside talented Software Engineers, and in close collaboration with DevOps and QA engineers
Stay up-to-date with evolving cloud technologies and development best-practices including open source software.
Oversee coding standards and best practices for Cloud
Mentor colleagues within the team
Work in an Agile Environment
SKILL SET


BSc or MSc in Computer Science or related field
15+ years in the SW Engineering industry, proficient in Java and SQL
Minimum of 3 years extensive working knowledge in a major cloud environment (AWS or Azure) and SaaS Enterprise Application development
Strong hands-on technical and architectural experience with cloud technologies, including private and public platforms
Deep knowledge of Security requirements for Cloud environments and applications is key as we operate in the privacy field
Strong analytical and problem-solving skills
Experience working in an Agile environment using Continuous Integration (CI) and Continuous Delivery (CD) •
Proven ability to drive automation at all levels from testing to deployment.
Capable of navigating technical and functional ambiguity and making progress with under-defined requirements
Experience refactoring code with high-availability, scale and production in mind.
Familiar with Python, Unix/Linux, Git, Jenkins, Junit.
Knowledge of these technologies would be considered a strong asset:
 Databricks, HDFS, Azure DW, Redshift, Hadoop Cloudera/MapR/Hortonworks, Elastic MapReduce on AWS, Apache Spark, Hive/Impala and HDFS, NoSQL databases
IQVIA is an EEO Employer - Minorities/Females/Protected Veterans/Disabled'
We know that meaningful results require not only the right approach but also the right people. Regardless of your role, we invite you to reimagine healthcare with us. You will have the opportunity to play an important part in helping our clients drive healthcare forward and ultimately improve human health outcomes. Whatever your career goals, we are here to ensure you get there! We invite you to join IQVIA™

Job ID: R1061214",1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
663,BAND 3 - Data Scientist *CLOSING DATE EXTENDED,BC Public Service,"Victoria, BC",30+ days ago,"Victoria, BCData Scientist
Management Band 3

Amendment: March 6th (posting closing date extended until March 21, 2019)

This position is currently under exclusion review.
An eligibility list may be established.

Play a leadership role in leading innovation and service delivery processes

This role will direct and execute the development and implementation of data science research projects in partnership with stakeholders to support the transportation sector, and provide recommendations based on findings that result in policy/program enhancements that address government priorities. Promotes and propagates data science application and skills development across government.

The capital of British Columbia, Victoria is a beautiful city, with beautiful beaches and harbours, and a variety of provincial parks to explore. Located on Vancouver Island, Victoria offers a bustling downtown scene and has a wide range of restaurants and entertainment venues to choose from.

The BC Public Service is committed to creating a diverse workplace to represent the population we serve and to better meet the needs of our citizens. Consider joining our team and being part of an innovative, inclusive and rewarding workplace.

For complete details about this opportunity, including accountabilities, please refer to the attached job profile. For specific position related enquiries, please contact Janelle.Heron@gov.bc.ca. DO NOT SEND YOUR APPLICATION TO THIS EMAIL ADDRESS. For more information about how to create or update your profile and how to submit your application, please refer to the Job Application page on the MyHR website. If you are still experiencing technical difficulty applying for a competition, please send an e-mail to BCPSA.Hiring.Centre@gov.bc.ca, before the stated closing time, and we will respond as soon as possible to assist you.
NOTE: Applications will be accepted until 11:00 pm Pacific Time on the closing date of the competition.
Job Requirements:
In order to be considered for this position, your application must clearly demonstrate how you meet the education and experience as outlined below:
Bachelor's Degree in data science, computer science, statistics, or mathematics or a related field, and five years’ work experience in a data science role or equivalent; OR
Diploma in data science, computer science, statistics, or mathematics or a related field, and seven years’ work experience in a data science role or equivalent; OR
Secondary school graduation or equivalent and ten years’ work experience in a data science role or equivalent.
Experience leading multi-disciplinary senior-level professionals in the development and/or implementation of data science projects.
Experience identifying complex business problems through applying a variety of data science tools and techniques.
Experience advising senior decision-makers on strategic and/or operational business enhancements based on findings of data science projects.
Experience using scientific methods through experimental design and exploratory data analysis.
Experience designing, implementing and optimizing repeatable statistical and predictive models and algorithms at scale.
Preference may be given to candidates with any of the following:
Master’s degree in data science, computer science, statistics, mathematics or a related field.
Experience determining appropriate use of various problem structuring and/or statistical methods for sampling, distribution assessment, bias and error.
Experience using machine learning, clustering and/or classification techniques to analyze diverse sources of data.
Experience with hypothesis testing.

Applicants selected to move forward in the hiring process may be assessed on the Knowledge, Skills, Abilities and Competencies as outlined in the attached Job Profile located in the Additional Information section at the bottom of the posting.

A Criminal Record Check (CRC) will be required.

APPLICATION REQUIREMENTS:
Cover letter required: NO - Please do not submit a cover letter as it will not be reviewed.

Resume required: YES - Ensure your resume includes your educational accomplishments, employment history including start and end dates (month and year) of your employment, and any relevant information that relates to the job to which you are applying. A resume is required as part of your application, however, it may not be used for initial shortlisting purposes.

Questionnaire: YES (COMPREHENSIVE) - As part of the application process, you will be prompted to complete a comprehensive online questionnaire to demonstrate how you meet the job requirements. Please allot approximately 60 minutes to complete the questionnaire.

IMPORTANT: Comprehensive questionnaire responses will be used to shortlist applicants against the job requirements. Please ensure you include all relevant information about your educational accomplishments and employment history including job titles, start and end dates (month and year) of your employment, and your accountabilities and accomplishments.",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
664,"Senior Scientist, Neuroscience",STEMCELL Technologies,"Vancouver, BC",30+ days ago,"STEMCELL Technologies Inc. is a privately-owned biotechnology company based in Vancouver that helps power leading-edge life science research around the world. Scientists performing stem cell, immunology, cancer, regenerative medicine and cellular therapy research are among those who rely on our cell culture media, cell separation products, instruments, ancillary reagents and contract assay services. We create novel, useful, standardized products of unfailing quality and deliver them to more than 70 countries via our many regional offices plus distribution centres in Vancouver, Seattle, Grenoble and Singapore. Driven by our love of science and our passion for quality, we see ourselves simply as “Scientists Helping Scientists” – standing by our customers to provide outstanding products, technical support and training. We have over 1000 science-oriented employees globally, including 250 PhDs/MScs, with most others holding a BSc or engineering degree. STEMCELL is proud to be the largest Biotechnology employer in Canada.
Job Description Summary
The Senior Scientist has full responsibility in providing expertise in the areas of scientific and technical leadership for the development of multiple product line(s) in the Research and Development (R&D) department. This role advances STEMCELL’s long-term success in current and emerging markets through product and technological innovation. With a strong and established reputation within the scientific community, the Senior Scientist serves as a scientific ambassador of the company to drive and leverage collaborations with external researchers and partners, and internally by sharing their expertise and interfacing closely with other departments.
Job Description
Duties and Responsibilities
Fully responsible for multiple product line(s) in the Neural and Ectodermal portfolio, specifically High-Throughput Neural Culture and Screening: i) set performance criteria, quality of experimental design, project planning, product optimization, and launch; and, ii) expand product offerings and focus on completing product workflows.
Troubleshoot and resolve complex scientific and technical investigations for cross-team and cross-functional operational activities.
Responsible for the strategic planning and execution of the corporate goals including innovative product development and identifying emerging markets.
In collaboration with the Strategic Marketing group, review marketing analyses, cutting edge technologies, product lifecycle management and future trends to identify customer needs.
Present New Product Proposals.
Evaluate new technologies, literature and patents independently, generate intellectual property, and respond to patent office actions with the Business Development Team; draft patent applications.
Identify and execute multiple product and process improvement projects including cost reduction and risk mitigation initiatives.
Manage the assigned project research budget and provide monthly status updates.
Generate technical documentation and provide pre- and post-product launch support.
Keep abreast of competitor activities, regularly present competitor analysis reports, and recommend new product development ideas to counter potential competitor threats.
Execute projects, initiatives, services and department goals with the required internal and external collaborations.
Source grant funding opportunities and submit applications.
Serve as a scientific ambassador of the company: i) deliver high quality presentations to internal and external audiences; ii) promote the STEMCELL brand and mission; iii) interact regularly with external experts to build successful relationships; and, iv) publish abstracts, posters and articles.
In collaboration with the Education Team, generate training material and participate in the product training sessions as needed.
Adhere to the Quality Management System (QMS) initiatives and requirements.
Responsible for team productivity and facilitating communication with other groups and departments.
Proactively report and present on the product life cycle activities to senior leaders across the company.
Lead, manage, coach and mentor a cross-functional team to meet the deliverables.
Qualifications
PhD with 4-7 years of relevant experience in culturing primary-derived neural cells, human pluripotent stem cells (hPSCs) and neural cell types derived from hPSCs.
Experience in neuronal culture in multiwell format or other high-throughput format, drug screening, toxicology and high-throughput phenotypic analysis.
Experience in high resolution confocal microscopy, related image analysis including synaptic quantification, axon and dendrite analysis and intracellular trafficking and organelle imaging.
Live-cell imaging of neurons including voltage or calcium activity assays preferred.
An independent researcher with product, methodology, and/or technology development experience.
Proven record of complex experimental design and execution, including expertise in applying appropriate statistical analyses in complex data sets.
Broad technical expertise and knowledge of diverse laboratory techniques. Proven experience training personnel on laboratory techniques and protocols.
Expert presenter to deliver technical summaries of data with critical thinking skills to provide in-depth analytical explanations and interpretations.
Extensive knowledge and practical experience of STEMCELL products are assets.
Authored academic publications including multiple first authorship publications in high impact journals and a proven history of innovation and scientific discovery.
Established scientific reputation in the relevant field of research.
Managed successful collaborations with key opinion leaders.
Demonstrated proficiency drafting business plans, patent applications and related articles in the field of expertise.
Excellent communication skills (verbal, written and presentation) both in one-on-one and in group settings.
Detail-oriented and proficient at time management.
Team orientated – ‘one-team’ behavior with demonstrated team leadership capabilities is a must.
#PhD
This is an opportunity to work with highly motivated colleagues in a science-oriented, creative and dynamic environment. We offer a competitive salary, excellent benefits and significant career development opportunities.
To apply please select the apply button. You will then be directed to a login screen asking you to set up an account. You must set up an account in order to apply.
Create an account by selecting the create account button. You will then be asked for your email and to create a password. Your Password must be eight characters long, contain at least one special character, one capital letter, and a number.Once you have created your password you will be asked to upload your resume. Uploading your resume will provide the ability to auto-populate your application with information from your resume. If you prefer to manually complete all of the fields in the application you can do this by clicking next. You can upload your cover letter as an attachment in the attachments screen. Thank you for your interest in STEMCELL!",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
665,"Senior Research Scientist/Engineer, Burnaby, BC Canada",Ballard,"Burnaby, BC",6 days ago,"Ballard has a regular full-time position available for a Senior Research Scientist/Engineer at our Burnaby location. Reporting to Team Lead, Characterization, Prototyping, and Methods Development, Research, the successful candidate will work within and provide leadership to a small prototyping team of scientists and technologists engineers to support design studies and develop advanced cathode catalyst layer designs.

Responsibilities:
Prototyping specialist
Provide overall membrane electrode assembly (MEA) component prototyping leadership, mentorship, and guidance
Develop anode and cathode compositions, formulations, and processes for both inks and coated layers
Research and evaluate future process technologies. Work with researchers and product development teams to meet longer term cost and product attribute targets
Study and link process parameters and component material properties to design parameters and final layer design properties. Develop understanding and create relationship curves
Develop innovative approaches to integrate new catalyst materials into catalyst layer designs
Maintain up-to-date knowledge of, critically analyze, and summarize relevant processing and/or fuel cell literature
Analyze, interpret and summarize electrochemical data
Work effectively within a research team of scientists and research engineers to accomplish technical objectives
Troubleshoot instrument and equipment problems

Requirements:
Relevant degree in Materials Science, Chemistry, or relevant Engineering field (or equivalent experience), with strong lab skills and relevant previous work experience
5 – 10 year’s related experience
Experience working in an industrial Proton Exchange Membrane (PEM) fuel cell lab is an asset
Experience with ink mixing, coating processes, and related characterization techniques is an asset
Excellent written and verbal communication skills
Strong organization and problem solving skills
Proven ability to work quickly and reliably while under pressure

Ballard values diversity in the workplace and is committed to Employment Equity. We encourage applications from all qualified candidates.",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
